wspd,pres,humidity,solar_rad,temp
15.984306179345618,1005.8456784178302,75.93574753745517,357.16227744245356,36.843157787661745
18.692332899977053,1013.1372996730206,78.15228334306654,831.6221747000136,25.17538269709948
15.856841405949853,1018.5357137714121,84.39630198656337,758.3325387925872,33.4302572999922
14.421758588058797,1003.9625838271938,72.90750870752989,724.823963410431,35.292122434247936
13.494481522053556,1012.9231692926616,68.07391182353115,725.669101852856,21.20630256788443
7.607390048162863,1013.2994139712421,79.87965486921759,597.5506454306171,24.083707436671126
11.400778958026457,1015.9091143588865,66.77080628155186,420.5491257028337,19.803839111199498
12.696806145201062,1005.8152464456095,70.97428551764091,615.1609116387452,28.652965827777212
20.285611131094576,1005.3977169345786,61.96140953355665,464.56765769757766,33.58771127897981
16.71809144784231,1014.6097078280845,60.633768585386434,795.0239466835502,37.51178526048014
6.18479922318633,1013.484923366166,84.06621036694813,570.5885236995723,30.370473902098876
16.620419846973974,1013.2524642517294,80.89950301280514,434.9005606414977,38.14307772785646
13.074588597918417,1013.7322410474849,77.39935515234245,535.7228316694013,23.099492708925542
11.615389998470206,1008.5998763921075,70.22382361035675,682.5862908551248,21.483087803224226
18.05838144420434,1013.1612684858051,64.33235800177114,487.25508943920505,29.722261505516904
20.154997612479754,1013.4653623664934,63.91092606677715,435.5559208867137,31.920327244696537
19.656400595580994,1008.4282429098681,66.25607245411489,648.7374422983825,29.836526259529535
10.803912383886807,1021.3288725557238,73.73066661765301,648.9933142217445,19.662789499800617
13.453938120743928,1014.3691646045589,77.86489806750156,498.61136492577407,29.55439980243606
16.65631715701782,1006.0434825139868,76.50493441794328,505.79233887633546,23.477652497475734
19.877725635611796,1015.2827680431692,66.99834742364857,646.4099874715273,33.348362744150194
12.60412881077355,1007.1265916488634,83.87163201657985,310.38313170053516,31.83299123048424
14.071705116680914,1015.9354230187123,78.44742291739422,318.50724512468895,25.300601068363225
9.468325129969859,1017.792977895037,73.85885131278502,456.3111557495128,27.430665413316532
9.018966879596647,1007.8965884082414,75.2930186558588,557.3105696576306,24.70393239055524
19.062629111970992,1016.8168806462216,70.49000156069475,662.1815131196009,29.68660451363414
21.781200142854114,1014.0639046346824,66.19327473752894,895.0712433899105,34.77571160250619
14.63994939209833,1016.1103007999725,68.89931696628153,771.5319246404039,25.07136976832228
20.01766448946012,1021.4839649132697,78.94615276160923,568.0122940073146,32.52023257758922
16.80818012523817,1010.7730594199857,60.359837215743894,596.1967584194622,27.348711908137794
11.774401226974378,1008.2313191782125,62.9018160126729,399.49412707243823,26.03563583868828
16.80697802754207,1007.5524278518724,61.15006605054382,596.297372801522,29.464848200227213
22.690182832329846,1007.9209485751728,61.018220057974254,542.2682722159724,24.82378838790313
14.820869804450242,1011.6144914529294,81.38651460027518,664.5437120676179,27.23175347326409
22.82321827907003,1013.7057598740832,77.5914464845006,434.5538112895354,24.010610537055758
1.9012744795512777,1013.3834539966501,71.85434572718313,703.8693028482345,39.82362566458195
19.10951252187612,1016.1359162451802,62.445854016275035,906.5477826005156,30.176317759858645
15.435235341190856,1012.0650094593896,72.29039687792081,578.2479703086285,26.50137246003707
13.504963247670663,1019.2676703857866,71.83679426951414,680.3423444197883,31.06989955367111
15.458803882677511,1010.6767158338102,64.33004674775037,738.0287983422224,29.43835975154585
5.0621554269955364,1025.6008458329482,70.84629123094933,519.7559056228328,28.895152002333884
13.90164056081244,1015.128336738825,69.96261835993434,644.8184963620834,33.07083350021713
16.78556285755873,1007.7142122179185,75.39625245130541,602.5184801563589,33.787538550236526
22.38947022370758,1006.6455375096945,75.8773412716911,619.5352197097664,27.34749426194736
12.408648908631763,1014.4123620762159,61.132600244301116,445.3980432289067,27.1209087967766
10.957531985534061,1010.8826860733708,69.36531536566179,604.9020348517886,28.62474151424178
12.491214782077318,1015.5700024704605,75.6464978928559,699.59965824909,18.490394176322077
19.57701058851037,1014.3661881228677,72.5784064645022,890.2287215590084,22.42404468900724
16.643755548298422,1011.6358554367156,81.41224602970806,791.8541652170413,36.83437133722262
12.351198981164806,1007.766031409658,76.46734079047363,1030.6364915023114,38.22483856750642
17.56633716556678,1004.4257638765707,64.07336067703574,446.53048742239014,28.75481980221811
15.485387746740201,1009.7674252396649,61.764218685010746,774.4641273441357,32.88278481527883
19.843224952664446,1016.2819939716173,76.06048195515788,636.6684011476704,31.556250772717682
11.489734530613237,1013.070468720651,60.66278276354055,1037.9605866435345,45.39440404227619
13.361689267011158,1005.7713061064401,74.64438953183658,438.3403429289697,35.59787455717289
13.039459234339212,1012.865904629256,83.50575603562393,432.0556315638448,29.360412042596167
7.682425259339407,1013.9265868986441,74.38685444689698,480.12147091119556,25.22229779699787
16.48060138532288,1007.5807128189944,69.70424815516304,175.22085513803864,21.96776839871214
16.305276360899448,1012.7686255297276,76.08220546105883,494.8489956638478,31.017318179336115
15.025567283212304,1012.29104359223,71.45632226228791,448.1734676892604,26.218246273578483
13.827064333124266,1006.2851485108469,73.64041973289838,630.0787572952415,22.88873145201163
